# distance(nm) g(r)  # 201 frames averaged
5.450000000000000400e-01 9.846225367354788371e-01
5.483333333333332282e-01 9.778041389690739216e-01
5.516666666666666385e-01 9.711839485782811643e-01
5.549999999999999378e-01 9.706463312794618714e-01
5.583333333333332371e-01 9.748966215048928685e-01
5.616666666666666474e-01 9.740152115119677934e-01
5.649999999999999467e-01 9.617873964790021324e-01
5.683333333333332460e-01 9.484635696736642974e-01
5.716666666666666563e-01 9.469129722899695123e-01
5.749999999999999556e-01 9.533311105006601061e-01
5.783333333333332549e-01 9.561950662552350932e-01
5.816666666666666652e-01 9.554625846651148002e-01
5.849999999999999645e-01 9.572936174412509658e-01
5.883333333333332638e-01 9.611598401996186425e-01
5.916666666666666741e-01 9.660892315781448580e-01
5.949999999999999734e-01 9.698470563570766867e-01
5.983333333333332726e-01 9.691941143804791992e-01
6.016666666666665719e-01 9.674757076953476309e-01
6.049999999999998712e-01 9.706454876271343180e-01
6.083333333333332815e-01 9.788125412671566661e-01
6.116666666666665808e-01 9.854710599990446074e-01
6.149999999999998801e-01 9.896896615708834499e-01
6.183333333333332904e-01 9.934620590191071132e-01
6.216666666666665897e-01 9.971026730002140459e-01
6.249999999999998890e-01 1.000469765439337744e+00
6.283333333333332993e-01 1.005334641570615473e+00
6.316666666666665986e-01 1.009147882424236142e+00
6.349999999999998979e-01 1.009391999672308859e+00
6.383333333333333082e-01 1.010399083045565360e+00
6.416666666666666075e-01 1.010369543484226584e+00
6.449999999999999067e-01 1.008986139797134030e+00
6.483333333333332060e-01 1.009655794266844486e+00
6.516666666666666163e-01 1.013219619344892797e+00
6.549999999999999156e-01 1.020881119454558617e+00
6.583333333333332149e-01 1.025523934320371477e+00
6.616666666666666252e-01 1.025191617942450062e+00
6.649999999999999245e-01 1.026330357288893547e+00
6.683333333333332238e-01 1.028281050599378244e+00
6.716666666666666341e-01 1.030721429506907594e+00
6.749999999999999334e-01 1.034163455158822353e+00
6.783333333333332327e-01 1.037555242728004590e+00
6.816666666666666430e-01 1.040048080051529489e+00
6.849999999999999423e-01 1.040332286473672818e+00
6.883333333333332416e-01 1.037738911715247125e+00
6.916666666666666519e-01 1.034155177025091188e+00
6.949999999999998401e-01 1.031502281325911152e+00
6.983333333333332504e-01 1.028834936135959444e+00
7.016666666666666607e-01 1.027455293929112834e+00
7.049999999999998490e-01 1.030159257506185533e+00
7.083333333333332593e-01 1.032414273823428541e+00
7.116666666666666696e-01 1.030274776264757275e+00
7.149999999999998579e-01 1.027315508281366752e+00
7.183333333333332682e-01 1.025751432443668065e+00
7.216666666666666785e-01 1.025343439640832521e+00
7.249999999999998668e-01 1.022112893606614392e+00
7.283333333333332771e-01 1.015674023417347582e+00
7.316666666666666874e-01 1.011320605326214705e+00
7.349999999999998757e-01 1.012235652093165239e+00
7.383333333333332860e-01 1.013259374455037776e+00
7.416666666666665853e-01 1.009748662612655279e+00
7.449999999999998845e-01 1.005953628709961079e+00
7.483333333333332948e-01 1.006519467294328507e+00
7.516666666666665941e-01 1.009382851833104722e+00
7.549999999999998934e-01 1.010287307438633375e+00
7.583333333333333037e-01 1.007258891100412557e+00
7.616666666666666030e-01 1.000551925550328791e+00
7.649999999999999023e-01 9.934942692583510482e-01
7.683333333333333126e-01 9.898526065345258917e-01
7.716666666666665009e-01 9.880291078735525812e-01
7.749999999999999112e-01 9.875168803482281543e-01
7.783333333333333215e-01 9.886561445994770381e-01
7.816666666666665098e-01 9.909730219989710820e-01
7.849999999999999201e-01 9.940816413838443610e-01
7.883333333333332194e-01 9.943810211777972530e-01
7.916666666666665186e-01 9.905767470788077178e-01
7.949999999999999289e-01 9.876519217930940231e-01
7.983333333333332282e-01 9.869185080390590059e-01
8.016666666666665275e-01 9.869220754823393449e-01
8.049999999999999378e-01 9.881972181373240849e-01
8.083333333333332371e-01 9.892727289408209668e-01
8.116666666666665364e-01 9.902203722795742680e-01
8.149999999999999467e-01 9.914973064220701238e-01
8.183333333333332460e-01 9.915313434025412320e-01
8.216666666666665453e-01 9.916211382884443371e-01
8.249999999999999556e-01 9.918218158496440173e-01
8.283333333333332549e-01 9.911531651948447541e-01
8.316666666666665542e-01 9.907023506484186059e-01
8.349999999999998535e-01 9.933074521690140601e-01
8.383333333333332638e-01 9.973419815044747283e-01
8.416666666666665630e-01 9.994815459768540133e-01
8.449999999999998623e-01 9.972936456490686385e-01
8.483333333333332726e-01 9.939066156456816126e-01
8.516666666666665719e-01 9.952960191105377774e-01
8.549999999999998712e-01 1.000329052068692715e+00
8.583333333333332815e-01 1.002842289061661507e+00
8.616666666666665808e-01 1.002060499565582408e+00
8.649999999999998801e-01 1.000517182406484684e+00
8.683333333333332904e-01 1.001814050096121012e+00
8.716666666666665897e-01 1.002500170430931981e+00
8.749999999999998890e-01 9.999372932630206101e-01
8.783333333333332993e-01 9.992512208262860351e-01
8.816666666666664876e-01 1.000478321667349624e+00
8.849999999999998979e-01 1.002225623609411809e+00
8.883333333333333082e-01 1.006244138181284331e+00
8.916666666666664964e-01 1.010076881463923160e+00
8.949999999999999067e-01 1.010193918020153570e+00
8.983333333333333171e-01 1.008284329036754023e+00
9.016666666666665053e-01 1.006047036859140986e+00
9.049999999999999156e-01 1.004678176313353211e+00
9.083333333333333259e-01 1.004886378741917996e+00
9.116666666666665142e-01 1.005514597528892828e+00
9.149999999999999245e-01 1.005101546726400397e+00
9.183333333333333348e-01 1.002880789539050577e+00
9.216666666666665231e-01 9.999500397729222945e-01
9.249999999999999334e-01 9.999055778227791125e-01
9.283333333333332327e-01 1.001932219242003264e+00
9.316666666666665320e-01 1.004246673228756936e+00
9.349999999999999423e-01 1.005826470957040364e+00
9.383333333333332416e-01 1.005502550752150892e+00
9.416666666666665408e-01 1.003707458461534419e+00
9.449999999999999512e-01 1.003590397601495487e+00
9.483333333333331394e-01 1.006412961474034917e+00
9.516666666666665497e-01 1.009609616269668830e+00
9.549999999999999600e-01 1.009772305040201212e+00
9.583333333333331483e-01 1.008788032096778142e+00
9.616666666666665586e-01 1.009124530044541723e+00
9.649999999999999689e-01 1.009642608737530756e+00
9.683333333333331572e-01 1.011180879044660585e+00
9.716666666666665675e-01 1.010552321858884772e+00
9.749999999999998668e-01 1.007237466877612730e+00
9.783333333333331661e-01 1.004969190991132910e+00
9.816666666666665764e-01 1.004966647044891470e+00
9.849999999999998757e-01 1.005613070669531650e+00
9.883333333333331749e-01 1.007077140633930723e+00
9.916666666666665853e-01 1.009333886526049939e+00
9.949999999999998845e-01 1.009702978247498439e+00
9.983333333333332948e-01 1.007754869968228162e+00
